id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,business_id,name,value
-5L8zOxibac-vBrsYtxXbQ,Ed's Tavern,Sedgefield,2200 Park Rd,Charlotte,NC,28203,35.2005,-80.8525,3.5,95,1,-5L8zOxibac-vBrsYtxXbQ,RestaurantsReservations,0
-5L8zOxibac-vBrsYtxXbQ,Ed's Tavern,Sedgefield,2200 Park Rd,Charlotte,NC,28203,35.2005,-80.8525,3.5,95,1,-5L8zOxibac-vBrsYtxXbQ,RestaurantsTableService,1
-5L8zOxibac-vBrsYtxXbQ,Ed's Tavern,Sedgefield,2200 Park Rd,Charlotte,NC,28203,35.2005,-80.8525,3.5,95,1,-5L8zOxibac-vBrsYtxXbQ,RestaurantsTakeOut,1
-5L8zOxibac-vBrsYtxXbQ,Ed's Tavern,Sedgefield,2200 Park Rd,Charlotte,NC,28203,35.2005,-80.8525,3.5,95,1,-5L8zOxibac-vBrsYtxXbQ,Smoking,outdoor
-5L8zOxibac-vBrsYtxXbQ,Ed's Tavern,Sedgefield,2200 Park Rd,Charlotte,NC,28203,35.2005,-80.8525,3.5,95,1,-5L8zOxibac-vBrsYtxXbQ,WheelchairAccessible,1
-5L8zOxibac-vBrsYtxXbQ,Ed's Tavern,Sedgefield,2200 Park Rd,Charlotte,NC,28203,35.2005,-80.8525,3.5,95,1,-5L8zOxibac-vBrsYtxXbQ,WiFi,free
-5XuRAfrjEiMN77J4gMQZQ,Berrybrook Farm Natural Foods,Dilworth,1257 East Blvd,Charlotte,NC,28203,35.2024,-80.8448,3.5,49,1,-5XuRAfrjEiMN77J4gMQZQ,BikeParking,1
-5XuRAfrjEiMN77J4gMQZQ,Berrybrook Farm Natural Foods,Dilworth,1257 East Blvd,Charlotte,NC,28203,35.2024,-80.8448,3.5,49,1,-5XuRAfrjEiMN77J4gMQZQ,BusinessAcceptsCreditCards,1
-5XuRAfrjEiMN77J4gMQZQ,Berrybrook Farm Natural Foods,Dilworth,1257 East Blvd,Charlotte,NC,28203,35.2024,-80.8448,3.5,49,1,-5XuRAfrjEiMN77J4gMQZQ,BusinessParking,"{""garage"": false, ""street"": false, ""validated"": false, ""lot"": true, ""valet"": false}"
-5XuRAfrjEiMN77J4gMQZQ,Berrybrook Farm Natural Foods,Dilworth,1257 East Blvd,Charlotte,NC,28203,35.2024,-80.8448,3.5,49,1,-5XuRAfrjEiMN77J4gMQZQ,RestaurantsPriceRange2,2
-5XuRAfrjEiMN77J4gMQZQ,Berrybrook Farm Natural Foods,Dilworth,1257 East Blvd,Charlotte,NC,28203,35.2024,-80.8448,3.5,49,1,-5XuRAfrjEiMN77J4gMQZQ,WheelchairAccessible,1
-5XuRAfrjEiMN77J4gMQZQ,Berrybrook Farm Natural Foods,Dilworth,1257 East Blvd,Charlotte,NC,28203,35.2024,-80.8448,3.5,49,1,-5XuRAfrjEiMN77J4gMQZQ,WiFi,no
-5y5m3v_5ZHwlXwsp5K59Q,Fitness Connection,University City,"8709 J W Clay Blvd, Ste C",Charlotte,NC,28262,35.3114,-80.7552,3.5,18,1,-5y5m3v_5ZHwlXwsp5K59Q,BikeParking,1
-5y5m3v_5ZHwlXwsp5K59Q,Fitness Connection,University City,"8709 J W Clay Blvd, Ste C",Charlotte,NC,28262,35.3114,-80.7552,3.5,18,1,-5y5m3v_5ZHwlXwsp5K59Q,BusinessAcceptsCreditCards,1
-5y5m3v_5ZHwlXwsp5K59Q,Fitness Connection,University City,"8709 J W Clay Blvd, Ste C",Charlotte,NC,28262,35.3114,-80.7552,3.5,18,1,-5y5m3v_5ZHwlXwsp5K59Q,BusinessParking,"{""garage"": false, ""street"": false, ""validated"": false, ""lot"": false, ""valet"": false}"
-5y5m3v_5ZHwlXwsp5K59Q,Fitness Connection,University City,"8709 J W Clay Blvd, Ste C",Charlotte,NC,28262,35.3114,-80.7552,3.5,18,1,-5y5m3v_5ZHwlXwsp5K59Q,ByAppointmentOnly,0
-5y5m3v_5ZHwlXwsp5K59Q,Fitness Connection,University City,"8709 J W Clay Blvd, Ste C",Charlotte,NC,28262,35.3114,-80.7552,3.5,18,1,-5y5m3v_5ZHwlXwsp5K59Q,GoodForKids,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,Alcohol,full_bar
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,Ambience,"{""romantic"": true, ""intimate"": false, ""classy"": true, ""hipster"": false, ""divey"": false, ""touristy"": false, ""trendy"": true, ""upscale"": false, ""casual"": false}"
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,BusinessAcceptsCreditCards,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,BusinessParking,"{""garage"": false, ""street"": true, ""validated"": false, ""lot"": false, ""valet"": false}"
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,Caters,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,GoodForKids,0
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,GoodForMeal,"{""dessert"": false, ""latenight"": false, ""lunch"": false, ""dinner"": true, ""breakfast"": false, ""brunch"": false}"
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,HasTV,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,NoiseLevel,average
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,OutdoorSeating,0
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsAttire,casual
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsDelivery,0
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsGoodForGroups,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsPriceRange2,2
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsReservations,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsTableService,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,RestaurantsTakeOut,1
-7VzJ1aG5yuWB9LT42yhlw,Nana's Uptown Restaurant & Bar,Third Ward,710 W Trade St,Charlotte,NC,28202,35.2322,-80.8486,3.5,16,0,-7VzJ1aG5yuWB9LT42yhlw,WiFi,free
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,Alcohol,full_bar
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,Ambience,"{""romantic"": false, ""intimate"": false, ""classy"": false, ""hipster"": false, ""divey"": false, ""touristy"": false, ""trendy"": false, ""upscale"": false, ""casual"": false}"
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,BestNights,"{""monday"": false, ""tuesday"": false, ""friday"": false, ""wednesday"": false, ""thursday"": false, ""sunday"": false, ""saturday"": true}"
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,BikeParking,0
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,BusinessAcceptsCreditCards,1
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,BusinessParking,"{""garage"": false, ""street"": true, ""validated"": false, ""lot"": false, ""valet"": false}"
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,CoatCheck,1
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,GoodForDancing,1
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,HappyHour,0
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,HasTV,0
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,Music,"{""dj"": true, ""background_music"": false, ""no_music"": false, ""karaoke"": false, ""live"": false, ""video"": false, ""jukebox"": false}"
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,NoiseLevel,very_loud
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,OutdoorSeating,0
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,RestaurantsGoodForGroups,0
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,RestaurantsPriceRange2,2
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,Smoking,no
-agVP2LxAVHyq-mhxEHnpg,Bar Charlotte,First Ward,300 N College St,Charlotte,NC,28202,35.2278,-80.8392,2.5,24,0,-agVP2LxAVHyq-mhxEHnpg,WheelchairAccessible,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,Alcohol,none
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,Ambience,"{""romantic"": false, ""intimate"": false, ""classy"": false, ""hipster"": false, ""divey"": false, ""touristy"": false, ""trendy"": false, ""upscale"": false, ""casual"": true}"
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,BikeParking,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,BusinessAcceptsCreditCards,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,BusinessParking,"{""garage"": false, ""street"": false, ""validated"": false, ""lot"": true, ""valet"": false}"
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,Caters,0
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,DogsAllowed,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,GoodForKids,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,GoodForMeal,"{""dessert"": false, ""latenight"": false, ""lunch"": false, ""dinner"": false, ""breakfast"": true, ""brunch"": false}"
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,HasTV,0
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,NoiseLevel,average
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,OutdoorSeating,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsAttire,casual
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsDelivery,0
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsGoodForGroups,0
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsPriceRange2,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsReservations,0
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsTableService,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,RestaurantsTakeOut,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,WheelchairAccessible,1
-aMC2Dy2rqHicz9HjmXimA,Mattie's Diner,Third Ward,915 Hamilton St,Charlotte,NC,28206,35.2407,-80.8466,4,165,0,-aMC2Dy2rqHicz9HjmXimA,WiFi,no
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,BikeParking,1
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,BusinessAcceptsCreditCards,1
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,BusinessParking,"{""garage"": false, ""street"": false, ""validated"": false, ""lot"": true, ""valet"": false}"
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,ByAppointmentOnly,1
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,GoodForKids,0
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,RestaurantsPriceRange2,2
-bBaDCDIRoS5VTzUbALyBQ,Poza Salon,Elizabeth,2314 Crescent Ave,Charlotte,NC,28207,35.2041,-80.8238,4,14,1,-bBaDCDIRoS5VTzUbALyBQ,WheelchairAccessible,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,Alcohol,none
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,Ambience,"{""romantic"": false, ""intimate"": false, ""classy"": false, ""hipster"": false, ""divey"": false, ""touristy"": false, ""trendy"": false, ""upscale"": false, ""casual"": true}"
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,BikeParking,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,BusinessAcceptsCreditCards,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,BusinessParking,"{""garage"": false, ""street"": false, ""validated"": false, ""lot"": false, ""valet"": false}"
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,Caters,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,GoodForKids,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,GoodForMeal,"{""dessert"": false, ""latenight"": false, ""lunch"": false, ""dinner"": false, ""breakfast"": true, ""brunch"": false}"
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,HasTV,0
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,NoiseLevel,quiet
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,OutdoorSeating,0
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsAttire,casual
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsDelivery,0
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsGoodForGroups,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsPriceRange2,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsReservations,0
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsTableService,0
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,RestaurantsTakeOut,1
-bKnO1BwkwXJFNLr72GECA,Bruegger's Bagels,Uptown,"210 East Trade St, Ste 226",Charlotte,NC,28202,35.2253,-80.8425,3.5,35,1,-bKnO1BwkwXJFNLr72GECA,WiFi,free
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,Alcohol,beer_and_wine
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,Ambience,"{""romantic"": false, ""intimate"": false, ""classy"": false, ""hipster"": true, ""divey"": false, ""touristy"": false, ""trendy"": false, ""upscale"": false, ""casual"": false}"
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,BestNights,"{""monday"": false, ""tuesday"": false, ""friday"": true, ""wednesday"": false, ""thursday"": false, ""sunday"": true, ""saturday"": true}"
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,BikeParking,1
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,BusinessAcceptsBitcoin,0
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,BusinessAcceptsCreditCards,1
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,BusinessParking,"{""garage"": false, ""street"": true, ""validated"": false, ""lot"": true, ""valet"": false}"
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,ByAppointmentOnly,0
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,CoatCheck,0
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,DogsAllowed,1
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,GoodForDancing,0
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,GoodForKids,0
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,HappyHour,0
-C1TuPTKUq-s5VPAcg81Sg,Noda Company Store,NoDa,3221 Yadkin Ave,Charlotte,NC,28205,35.247,-80.8045,4.5,31,1,-C1TuPTKUq-s5VPAcg81Sg,HasTV,1
