id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,business_id,category
-fznkdpqpDmNTSHnn1yUfg,Tailored Living,Ballantyne,,Charlotte,NC,28277,35.0536,-80.8212,5,4,1,-fznkdpqpDmNTSHnn1yUfg,Home Organization
-fznkdpqpDmNTSHnn1yUfg,Tailored Living,Ballantyne,,Charlotte,NC,28277,35.0536,-80.8212,5,4,1,-fznkdpqpDmNTSHnn1yUfg,Home Services
-fznkdpqpDmNTSHnn1yUfg,Tailored Living,Ballantyne,,Charlotte,NC,28277,35.0536,-80.8212,5,4,1,-fznkdpqpDmNTSHnn1yUfg,Interior Design
-fznkdpqpDmNTSHnn1yUfg,Tailored Living,Ballantyne,,Charlotte,NC,28277,35.0536,-80.8212,5,4,1,-fznkdpqpDmNTSHnn1yUfg,Shopping
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Airport Lounges
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Airports
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Bars
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Community Service/Non-Profit
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Hotels & Travel
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Local Services
-g7Gj0FfctLeKHNfToNI5A,USO of North Carolina Charlotte,,5501 Josh Birmingham Pkwy,Charlotte,NC,28208,35.2205,-80.9438,5,40,1,-g7Gj0FfctLeKHNfToNI5A,Nightlife
-GMdureOX4D80wey3gmwzw,Enterprise Rent-A-Car,Starmount,8901 South Blvd,Charlotte,NC,28273,35.1165,-80.8821,3.5,5,0,-GMdureOX4D80wey3gmwzw,Car Rental
-GMdureOX4D80wey3gmwzw,Enterprise Rent-A-Car,Starmount,8901 South Blvd,Charlotte,NC,28273,35.1165,-80.8821,3.5,5,0,-GMdureOX4D80wey3gmwzw,Hotels & Travel
-gU7sBJT1QECan_GCD1Iaw,Front Door Fabrics,,"9517 Monroe Rd, Ste D",Charlotte,NC,28270,35.1437,-80.7396,4,6,1,-gU7sBJT1QECan_GCD1Iaw,Arts & Crafts
-gU7sBJT1QECan_GCD1Iaw,Front Door Fabrics,,"9517 Monroe Rd, Ste D",Charlotte,NC,28270,35.1437,-80.7396,4,6,1,-gU7sBJT1QECan_GCD1Iaw,Fabric Stores
-gU7sBJT1QECan_GCD1Iaw,Front Door Fabrics,,"9517 Monroe Rd, Ste D",Charlotte,NC,28270,35.1437,-80.7396,4,6,1,-gU7sBJT1QECan_GCD1Iaw,Furniture Stores
-gU7sBJT1QECan_GCD1Iaw,Front Door Fabrics,,"9517 Monroe Rd, Ste D",Charlotte,NC,28270,35.1437,-80.7396,4,6,1,-gU7sBJT1QECan_GCD1Iaw,Home & Garden
-gU7sBJT1QECan_GCD1Iaw,Front Door Fabrics,,"9517 Monroe Rd, Ste D",Charlotte,NC,28270,35.1437,-80.7396,4,6,1,-gU7sBJT1QECan_GCD1Iaw,Home Decor
-gU7sBJT1QECan_GCD1Iaw,Front Door Fabrics,,"9517 Monroe Rd, Ste D",Charlotte,NC,28270,35.1437,-80.7396,4,6,1,-gU7sBJT1QECan_GCD1Iaw,Shopping
-GWI_4FktOD7fwHW1DgZCA,Hooters,,123 W Trade St,Charlotte,NC,28202,35.2276,-80.844,2.5,60,1,-GWI_4FktOD7fwHW1DgZCA,American (Traditional)
-GWI_4FktOD7fwHW1DgZCA,Hooters,,123 W Trade St,Charlotte,NC,28202,35.2276,-80.844,2.5,60,1,-GWI_4FktOD7fwHW1DgZCA,Bars
-GWI_4FktOD7fwHW1DgZCA,Hooters,,123 W Trade St,Charlotte,NC,28202,35.2276,-80.844,2.5,60,1,-GWI_4FktOD7fwHW1DgZCA,Chicken Wings
-GWI_4FktOD7fwHW1DgZCA,Hooters,,123 W Trade St,Charlotte,NC,28202,35.2276,-80.844,2.5,60,1,-GWI_4FktOD7fwHW1DgZCA,Nightlife
-GWI_4FktOD7fwHW1DgZCA,Hooters,,123 W Trade St,Charlotte,NC,28202,35.2276,-80.844,2.5,60,1,-GWI_4FktOD7fwHW1DgZCA,Restaurants
-GWI_4FktOD7fwHW1DgZCA,Hooters,,123 W Trade St,Charlotte,NC,28202,35.2276,-80.844,2.5,60,1,-GWI_4FktOD7fwHW1DgZCA,Sports Bars
-H8PRdCbQmXkh6-S6tTrjg,Charlotte Vapes,University City,"9510 University City Blvd, Ste 201",Charlotte,NC,28213,35.3058,-80.7234,3.5,8,1,-H8PRdCbQmXkh6-S6tTrjg,Electronics
-H8PRdCbQmXkh6-S6tTrjg,Charlotte Vapes,University City,"9510 University City Blvd, Ste 201",Charlotte,NC,28213,35.3058,-80.7234,3.5,8,1,-H8PRdCbQmXkh6-S6tTrjg,Hobby Shops
-H8PRdCbQmXkh6-S6tTrjg,Charlotte Vapes,University City,"9510 University City Blvd, Ste 201",Charlotte,NC,28213,35.3058,-80.7234,3.5,8,1,-H8PRdCbQmXkh6-S6tTrjg,Shopping
-H8PRdCbQmXkh6-S6tTrjg,Charlotte Vapes,University City,"9510 University City Blvd, Ste 201",Charlotte,NC,28213,35.3058,-80.7234,3.5,8,1,-H8PRdCbQmXkh6-S6tTrjg,Tobacco Shops
-H8PRdCbQmXkh6-S6tTrjg,Charlotte Vapes,University City,"9510 University City Blvd, Ste 201",Charlotte,NC,28213,35.3058,-80.7234,3.5,8,1,-H8PRdCbQmXkh6-S6tTrjg,Vape Shops
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Arts & Crafts
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Cards & Stationery
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Event Planning & Services
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Flowers & Gifts
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Local Services
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Printing Services
-Hc05Apc21SUch8MraU2Lw,Three Little Birds,South End,"2115 Southend Dr, Ste 103",Charlotte,NC,28203,35.2069,-80.8597,3.5,9,1,-Hc05Apc21SUch8MraU2Lw,Shopping
-hGjrHwQrdsZvEcHaJSFGA,Her Imports,Fourth Ward,"401 N Tryon St, Ste 1117",Charlotte,NC,28202,35.2302,-80.8396,3.5,4,1,-hGjrHwQrdsZvEcHaJSFGA,Beauty & Spas
-hGjrHwQrdsZvEcHaJSFGA,Her Imports,Fourth Ward,"401 N Tryon St, Ste 1117",Charlotte,NC,28202,35.2302,-80.8396,3.5,4,1,-hGjrHwQrdsZvEcHaJSFGA,Cosmetics & Beauty Supply
-hGjrHwQrdsZvEcHaJSFGA,Her Imports,Fourth Ward,"401 N Tryon St, Ste 1117",Charlotte,NC,28202,35.2302,-80.8396,3.5,4,1,-hGjrHwQrdsZvEcHaJSFGA,Hair Extensions
-hGjrHwQrdsZvEcHaJSFGA,Her Imports,Fourth Ward,"401 N Tryon St, Ste 1117",Charlotte,NC,28202,35.2302,-80.8396,3.5,4,1,-hGjrHwQrdsZvEcHaJSFGA,Hair Salons
-hGjrHwQrdsZvEcHaJSFGA,Her Imports,Fourth Ward,"401 N Tryon St, Ste 1117",Charlotte,NC,28202,35.2302,-80.8396,3.5,4,1,-hGjrHwQrdsZvEcHaJSFGA,Hair Stylists
-hGjrHwQrdsZvEcHaJSFGA,Her Imports,Fourth Ward,"401 N Tryon St, Ste 1117",Charlotte,NC,28202,35.2302,-80.8396,3.5,4,1,-hGjrHwQrdsZvEcHaJSFGA,Shopping
-HIwk8B2mWzGS84vuM8ybA,Cook Out,Eastland,6438 Albemarle Rd,Charlotte,NC,28212,35.2021,-80.7349,3.5,25,1,-HIwk8B2mWzGS84vuM8ybA,Burgers
-HIwk8B2mWzGS84vuM8ybA,Cook Out,Eastland,6438 Albemarle Rd,Charlotte,NC,28212,35.2021,-80.7349,3.5,25,1,-HIwk8B2mWzGS84vuM8ybA,Fast Food
-HIwk8B2mWzGS84vuM8ybA,Cook Out,Eastland,6438 Albemarle Rd,Charlotte,NC,28212,35.2021,-80.7349,3.5,25,1,-HIwk8B2mWzGS84vuM8ybA,Hot Dogs
-HIwk8B2mWzGS84vuM8ybA,Cook Out,Eastland,6438 Albemarle Rd,Charlotte,NC,28212,35.2021,-80.7349,3.5,25,1,-HIwk8B2mWzGS84vuM8ybA,Restaurants
-HIwk8B2mWzGS84vuM8ybA,Cook Out,Eastland,6438 Albemarle Rd,Charlotte,NC,28212,35.2021,-80.7349,3.5,25,1,-HIwk8B2mWzGS84vuM8ybA,Sandwiches
-hTlljcZfYbLuv9pInIZhg,Nicky's Kitchen,,2416 Freedom Dr,Charlotte,NC,28208,35.2363,-80.8786,4,9,1,-hTlljcZfYbLuv9pInIZhg,Breakfast & Brunch
-hTlljcZfYbLuv9pInIZhg,Nicky's Kitchen,,2416 Freedom Dr,Charlotte,NC,28208,35.2363,-80.8786,4,9,1,-hTlljcZfYbLuv9pInIZhg,Restaurants
-i1wSFSaGMyxZeltm9eIvQ,Take 5 Oil Change,Highland Creek,1836 West Mallard Creek Church Road,Charlotte,NC,28262,35.3355,-80.7534,3,28,1,-i1wSFSaGMyxZeltm9eIvQ,Automotive
-i1wSFSaGMyxZeltm9eIvQ,Take 5 Oil Change,Highland Creek,1836 West Mallard Creek Church Road,Charlotte,NC,28262,35.3355,-80.7534,3,28,1,-i1wSFSaGMyxZeltm9eIvQ,Oil Change Stations
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,American (New)
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,American (Traditional)
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,Bakeries
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,Breakfast & Brunch
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,Delis
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,Food
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,Restaurants
-I27yVw2x_-31_OOMSH02w,Local Loaf,First Ward,224 E 7th St,Charlotte,NC,28202,35.2278,-80.8382,4,183,1,-I27yVw2x_-31_OOMSH02w,Sandwiches
-iE-wYKjSzNKp_9Q9G3W4w,Pier 51,,"8332 Pineville-Matthews Rd, Ste 201-203",Charlotte,NC,28226,35.0885,-80.8607,3,30,0,-iE-wYKjSzNKp_9Q9G3W4w,Restaurants
-iE-wYKjSzNKp_9Q9G3W4w,Pier 51,,"8332 Pineville-Matthews Rd, Ste 201-203",Charlotte,NC,28226,35.0885,-80.8607,3,30,0,-iE-wYKjSzNKp_9Q9G3W4w,Seafood
-IM_8ZQ1uxXXr_ASII9k3g,Dentistry of the Carolinas - SouthPark,South Park,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.1503,-80.8405,3.5,6,1,-IM_8ZQ1uxXXr_ASII9k3g,Cosmetic Dentists
-IM_8ZQ1uxXXr_ASII9k3g,Dentistry of the Carolinas - SouthPark,South Park,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.1503,-80.8405,3.5,6,1,-IM_8ZQ1uxXXr_ASII9k3g,Dentists
-IM_8ZQ1uxXXr_ASII9k3g,Dentistry of the Carolinas - SouthPark,South Park,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.1503,-80.8405,3.5,6,1,-IM_8ZQ1uxXXr_ASII9k3g,General Dentistry
-IM_8ZQ1uxXXr_ASII9k3g,Dentistry of the Carolinas - SouthPark,South Park,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.1503,-80.8405,3.5,6,1,-IM_8ZQ1uxXXr_ASII9k3g,Health & Medical
-IM_8ZQ1uxXXr_ASII9k3g,Dentistry of the Carolinas - SouthPark,South Park,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.1503,-80.8405,3.5,6,1,-IM_8ZQ1uxXXr_ASII9k3g,Orthodontists
-IM_8ZQ1uxXXr_ASII9k3g,Dentistry of the Carolinas - SouthPark,South Park,"5970 Fairview Rd, Ste 120",Charlotte,NC,28210,35.1503,-80.8405,3.5,6,1,-IM_8ZQ1uxXXr_ASII9k3g,Periodontists
-J3_fJ9_p_12aVYA4sSBIA,Revival Hair Lounge,Ballantyne,"12335 N Community House Rd, Ste D-9",Charlotte,NC,28277,35.0698,-80.8423,5,7,1,-J3_fJ9_p_12aVYA4sSBIA,Beauty & Spas
-J3_fJ9_p_12aVYA4sSBIA,Revival Hair Lounge,Ballantyne,"12335 N Community House Rd, Ste D-9",Charlotte,NC,28277,35.0698,-80.8423,5,7,1,-J3_fJ9_p_12aVYA4sSBIA,Hair Salons
-J3_fJ9_p_12aVYA4sSBIA,Revival Hair Lounge,Ballantyne,"12335 N Community House Rd, Ste D-9",Charlotte,NC,28277,35.0698,-80.8423,5,7,1,-J3_fJ9_p_12aVYA4sSBIA,Hair Stylists
-J6xWAvDJJW4zb7J9YpYOA,Pizzeria Uno,Uptown,401 S Tryon St,Charlotte,NC,28202,35.2246,-80.8464,2,8,0,-J6xWAvDJJW4zb7J9YpYOA,Pizza
-J6xWAvDJJW4zb7J9YpYOA,Pizzeria Uno,Uptown,401 S Tryon St,Charlotte,NC,28202,35.2246,-80.8464,2,8,0,-J6xWAvDJJW4zb7J9YpYOA,Restaurants
-jgRM1SbG3J5MYz8aa0j1w,MW Properties,,"10610 Metromont Pkwy, Ste 204",Charlotte,NC,28269,35.3532,-80.8395,2,13,1,-jgRM1SbG3J5MYz8aa0j1w,Home Services
-jgRM1SbG3J5MYz8aa0j1w,MW Properties,,"10610 Metromont Pkwy, Ste 204",Charlotte,NC,28269,35.3532,-80.8395,2,13,1,-jgRM1SbG3J5MYz8aa0j1w,Professional Services
-jgRM1SbG3J5MYz8aa0j1w,MW Properties,,"10610 Metromont Pkwy, Ste 204",Charlotte,NC,28269,35.3532,-80.8395,2,13,1,-jgRM1SbG3J5MYz8aa0j1w,Property Management
-jgRM1SbG3J5MYz8aa0j1w,MW Properties,,"10610 Metromont Pkwy, Ste 204",Charlotte,NC,28269,35.3532,-80.8395,2,13,1,-jgRM1SbG3J5MYz8aa0j1w,Real Estate
-jgRM1SbG3J5MYz8aa0j1w,MW Properties,,"10610 Metromont Pkwy, Ste 204",Charlotte,NC,28269,35.3532,-80.8395,2,13,1,-jgRM1SbG3J5MYz8aa0j1w,Real Estate Services
-jkCPnCHOaYgmM1cyeNxTA,Charlotte Swim & Racquet Club,Cotswold,1000 Lomax Ave,Charlotte,NC,28211,35.1821,-80.7854,4.5,6,1,-jkCPnCHOaYgmM1cyeNxTA,Active Life
-jkCPnCHOaYgmM1cyeNxTA,Charlotte Swim & Racquet Club,Cotswold,1000 Lomax Ave,Charlotte,NC,28211,35.1821,-80.7854,4.5,6,1,-jkCPnCHOaYgmM1cyeNxTA,Beaches
-jkCPnCHOaYgmM1cyeNxTA,Charlotte Swim & Racquet Club,Cotswold,1000 Lomax Ave,Charlotte,NC,28211,35.1821,-80.7854,4.5,6,1,-jkCPnCHOaYgmM1cyeNxTA,Swimming Pools
-jkCPnCHOaYgmM1cyeNxTA,Charlotte Swim & Racquet Club,Cotswold,1000 Lomax Ave,Charlotte,NC,28211,35.1821,-80.7854,4.5,6,1,-jkCPnCHOaYgmM1cyeNxTA,Tennis
-KqwcJ10CUzl-hEwgwGhUA,Jack in the Box,Cotswold,4505 Randolph Rd,Charlotte,NC,28211,35.1758,-80.7982,1.5,14,1,-KqwcJ10CUzl-hEwgwGhUA,American (Traditional)
-KqwcJ10CUzl-hEwgwGhUA,Jack in the Box,Cotswold,4505 Randolph Rd,Charlotte,NC,28211,35.1758,-80.7982,1.5,14,1,-KqwcJ10CUzl-hEwgwGhUA,Burgers
-KqwcJ10CUzl-hEwgwGhUA,Jack in the Box,Cotswold,4505 Randolph Rd,Charlotte,NC,28211,35.1758,-80.7982,1.5,14,1,-KqwcJ10CUzl-hEwgwGhUA,Fast Food
-KqwcJ10CUzl-hEwgwGhUA,Jack in the Box,Cotswold,4505 Randolph Rd,Charlotte,NC,28211,35.1758,-80.7982,1.5,14,1,-KqwcJ10CUzl-hEwgwGhUA,Restaurants
-KqwcJ10CUzl-hEwgwGhUA,Jack in the Box,Cotswold,4505 Randolph Rd,Charlotte,NC,28211,35.1758,-80.7982,1.5,14,1,-KqwcJ10CUzl-hEwgwGhUA,Sandwiches
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Bagels
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Breakfast & Brunch
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Food
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Restaurants
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Salad
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Sandwiches
-kyvpeXIuQDKIYDkAK7ryw,Panera Bread,South Park,5940 Fairview Rd,Charlotte,NC,28210,35.1512,-80.8411,3.5,42,1,-kyvpeXIuQDKIYDkAK7ryw,Soup
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,American (New)
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Barbeque
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Bars
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Beer Bar
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Cocktail Bars
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Distilleries
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Food
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Nightlife
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Restaurants
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Specialty Food
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Tapas Bars
-L9TeQN_JgLBvqf9wmsBVQ,The Broken Spoke,,227 Southside Dr,Charlotte,NC,28217,35.186,-80.8814,4,71,1,-L9TeQN_JgLBvqf9wmsBVQ,Whiskey Bars
-LAiusd8GnWFR8atxbT-Vw,Los Arcos Mexican Restaurant,,3542 Mount Holly Huntersville Rd,Charlotte,NC,28216,35.3225,-80.945,3,46,1,-LAiusd8GnWFR8atxbT-Vw,Mexican
-LAiusd8GnWFR8atxbT-Vw,Los Arcos Mexican Restaurant,,3542 Mount Holly Huntersville Rd,Charlotte,NC,28216,35.3225,-80.945,3,46,1,-LAiusd8GnWFR8atxbT-Vw,Restaurants
-lbSMzyJ9vonB4I0ltlFsg,Todd L. Stewart DDS & Associates,,9739 Northlake Centre Pkwy,Charlotte,NC,28216,35.3482,-80.8594,3.5,3,1,-lbSMzyJ9vonB4I0ltlFsg,Cosmetic Dentists
-lbSMzyJ9vonB4I0ltlFsg,Todd L. Stewart DDS & Associates,,9739 Northlake Centre Pkwy,Charlotte,NC,28216,35.3482,-80.8594,3.5,3,1,-lbSMzyJ9vonB4I0ltlFsg,Dentists
-lbSMzyJ9vonB4I0ltlFsg,Todd L. Stewart DDS & Associates,,9739 Northlake Centre Pkwy,Charlotte,NC,28216,35.3482,-80.8594,3.5,3,1,-lbSMzyJ9vonB4I0ltlFsg,Endodontists
-lbSMzyJ9vonB4I0ltlFsg,Todd L. Stewart DDS & Associates,,9739 Northlake Centre Pkwy,Charlotte,NC,28216,35.3482,-80.8594,3.5,3,1,-lbSMzyJ9vonB4I0ltlFsg,General Dentistry
-lbSMzyJ9vonB4I0ltlFsg,Todd L. Stewart DDS & Associates,,9739 Northlake Centre Pkwy,Charlotte,NC,28216,35.3482,-80.8594,3.5,3,1,-lbSMzyJ9vonB4I0ltlFsg,Health & Medical
-lbSMzyJ9vonB4I0ltlFsg,Todd L. Stewart DDS & Associates,,9739 Northlake Centre Pkwy,Charlotte,NC,28216,35.3482,-80.8594,3.5,3,1,-lbSMzyJ9vonB4I0ltlFsg,Oral Surgeons
-Lw8Ve0NLbR0djHGw2fMOA,Century Parkside Apartments,Starmount,605 Candler Ln,Charlotte,NC,28217,35.1772,-80.8933,1,4,1,-Lw8Ve0NLbR0djHGw2fMOA,Apartments
-Lw8Ve0NLbR0djHGw2fMOA,Century Parkside Apartments,Starmount,605 Candler Ln,Charlotte,NC,28217,35.1772,-80.8933,1,4,1,-Lw8Ve0NLbR0djHGw2fMOA,Home Services
-Lw8Ve0NLbR0djHGw2fMOA,Century Parkside Apartments,Starmount,605 Candler Ln,Charlotte,NC,28217,35.1772,-80.8933,1,4,1,-Lw8Ve0NLbR0djHGw2fMOA,Real Estate
-m4vlAAV295vNt2DS0z2bg,Sandwich Corner,,"12007 Sam Roper Rd Ste B, Ste B",Charlotte,NC,28269,35.3699,-80.8335,4.5,7,0,-m4vlAAV295vNt2DS0z2bg,American (Traditional)
-m4vlAAV295vNt2DS0z2bg,Sandwich Corner,,"12007 Sam Roper Rd Ste B, Ste B",Charlotte,NC,28269,35.3699,-80.8335,4.5,7,0,-m4vlAAV295vNt2DS0z2bg,Burgers
-m4vlAAV295vNt2DS0z2bg,Sandwich Corner,,"12007 Sam Roper Rd Ste B, Ste B",Charlotte,NC,28269,35.3699,-80.8335,4.5,7,0,-m4vlAAV295vNt2DS0z2bg,Restaurants
-m4vlAAV295vNt2DS0z2bg,Sandwich Corner,,"12007 Sam Roper Rd Ste B, Ste B",Charlotte,NC,28269,35.3699,-80.8335,4.5,7,0,-m4vlAAV295vNt2DS0z2bg,Salad
-m4vlAAV295vNt2DS0z2bg,Sandwich Corner,,"12007 Sam Roper Rd Ste B, Ste B",Charlotte,NC,28269,35.3699,-80.8335,4.5,7,0,-m4vlAAV295vNt2DS0z2bg,Sandwiches
-mD2rxd7-poEu9Pvr7K4ow,"Charlotte Ophthalmology Clinic, PA",Cotswold,4335 Colwick Rd,Charlotte,NC,28211,35.1776,-80.7977,2,3,1,-mD2rxd7-poEu9Pvr7K4ow,Beauty & Spas
-mD2rxd7-poEu9Pvr7K4ow,"Charlotte Ophthalmology Clinic, PA",Cotswold,4335 Colwick Rd,Charlotte,NC,28211,35.1776,-80.7977,2,3,1,-mD2rxd7-poEu9Pvr7K4ow,Cosmetic Surgeons
-mD2rxd7-poEu9Pvr7K4ow,"Charlotte Ophthalmology Clinic, PA",Cotswold,4335 Colwick Rd,Charlotte,NC,28211,35.1776,-80.7977,2,3,1,-mD2rxd7-poEu9Pvr7K4ow,Doctors
-mD2rxd7-poEu9Pvr7K4ow,"Charlotte Ophthalmology Clinic, PA",Cotswold,4335 Colwick Rd,Charlotte,NC,28211,35.1776,-80.7977,2,3,1,-mD2rxd7-poEu9Pvr7K4ow,Eyewear & Opticians
-mD2rxd7-poEu9Pvr7K4ow,"Charlotte Ophthalmology Clinic, PA",Cotswold,4335 Colwick Rd,Charlotte,NC,28211,35.1776,-80.7977,2,3,1,-mD2rxd7-poEu9Pvr7K4ow,Health & Medical
-mD2rxd7-poEu9Pvr7K4ow,"Charlotte Ophthalmology Clinic, PA",Cotswold,4335 Colwick Rd,Charlotte,NC,28211,35.1776,-80.7977,2,3,1,-mD2rxd7-poEu9Pvr7K4ow,Medical Supplies
